x,y
-0.120931,0.428449
-0.121727,0.428065
-0.122522,0.42768
-0.123317,0.427293
-0.124112,0.426904
-0.124905,0.426512
-0.125699,0.426119
-0.126491,0.425724
-0.127283,0.425327
-0.128075,0.424927
-0.128866,0.424526
-0.129656,0.424123
-0.130445,0.423717
-0.131234,0.42331
-0.132023,0.4229
-0.132811,0.422489
-0.133598,0.422076
-0.134384,0.42166
-0.13517,0.421243
-0.135955,0.420823
-0.13674,0.420402
-0.137523,0.419978
-0.138307,0.419553
-0.139089,0.419125
-0.139871,0.418695
-0.140652,0.418264
-0.141433,0.41783
-0.142213,0.417395
-0.142992,0.416957
-0.14377,0.416517
-0.144548,0.416075
-0.145325,0.415632
-0.146101,0.415186
-0.146877,0.414738
-0.147652,0.414288
-0.148426,0.413837
-0.149199,0.413383
-0.149972,0.412927
-0.150744,0.412469
-0.151515,0.412009
-0.152286,0.411547
-0.153056,0.411083
-0.153825,0.410617
-0.154593,0.410149
-0.15536,0.409679
-0.156127,0.409207
-0.156893,0.408733
-0.157658,0.408257
-0.158423,0.407779
-0.159186,0.407299
-0.159949,0.406817
-0.160711,0.406332
-0.161472,0.405846
-0.162233,0.405358
-0.162992,0.404868
-0.163751,0.404375
-0.164509,0.403881
-0.165266,0.403385
-0.166022,0.402886
-0.166778,0.402386
-0.167533,0.401884
-0.168286,0.401379
-0.169039,0.400873
-0.169791,0.400364
-0.170543,0.399854
-0.171293,0.399341
-0.172043,0.398827
-0.172791,0.39831
-0.173539,0.397792
-0.174286,0.397271
-0.175032,0.396748
-0.175777,0.396224
-0.176521,0.395697
-0.177264,0.395168
-0.178007,0.394638
-0.178748,0.394105
-0.179489,0.39357
-0.180229,0.393033
-0.180967,0.392495
-0.181705,0.391954
-0.182442,0.391411
-0.183178,0.390866
-0.183913,0.390319
-0.184647,0.38977
-0.18538,0.389219
-0.186112,0.388666
-0.186843,0.388111
-0.187573,0.387554
-0.188302,0.386995
-0.18903,0.386434
-0.189758,0.385871
-0.190484,0.385306
-0.191209,0.384739
-0.191933,0.38417
-0.192656,0.383599
-0.193379,0.383026
-0.1941,0.38245
-0.19482,0.381873
-0.195539,0.381294
-0.196257,0.380713
-0.196974,0.380129
-0.19769,0.379544
-0.198405,0.378957
-0.199119,0.378368
-0.199832,0.377776
-0.200543,0.377183
-0.201254,0.376588
-0.201964,0.37599
-0.202672,0.375391
-0.20338,0.37479
-0.204086,0.374186
-0.204791,0.373581
-0.205495,0.372973
-0.206198,0.372364
-0.2069,0.371752
-0.207601,0.371139
-0.208301,0.370524
-0.208999,0.369906
-0.209697,0.369287
-0.210393,0.368665
-0.211088,0.368042
-0.211782,0.367416
-0.212475,0.366789
-0.213166,0.366159
-0.213857,0.365528
-0.214546,0.364894
-0.215234,0.364258
-0.215921,0.363621
-0.216607,0.362981
-0.217292,0.36234
-0.217975,0.361696
-0.218657,0.361051
-0.219338,0.360403
-0.220018,0.359754
-0.220696,0.359102
-0.221374,0.358448
-0.22205,0.357793
-0.222724,0.357135
-0.223398,0.356476
-0.22407,0.355814
-0.224741,0.355151
-0.225411,0.354485
-0.22608,0.353818
-0.226747,0.353148
-0.227413,0.352476
-0.228077,0.351803
-0.228741,0.351127
-0.229403,0.35045
-0.230064,0.34977
-0.230723,0.349089
-0.231381,0.348405
-0.232038,0.34772
-0.232694,0.347033
-0.233348,0.346343
-0.234001,0.345652
-0.234652,0.344958
-0.235302,0.344263
-0.235951,0.343566
-0.236598,0.342866
-0.237245,0.342165
-0.237889,0.341462
-0.238533,0.340756
-0.239174,0.340049
-0.239815,0.33934
-0.240454,0.338629
-0.241092,0.337915
-0.241728,0.3372
-0.242363,0.336483
-0.242997,0.335764
-0.243629,0.335043
-0.244259,0.33432
-0.244889,0.333595
-0.245516,0.332868
-0.246143,0.332139
-0.246768,0.331408
-0.247391,0.330675
-0.248013,0.32994
-0.248633,0.329203
-0.249252,0.328465
-0.24987,0.327724
-0.250486,0.326981
-0.2511,0.326237
-0.251713,0.32549
-0.252325,0.324742
-0.252935,0.323991
-0.253543,0.323239
-0.25415,0.322484
-0.254755,0.321728
-0.255359,0.32097
-0.255962,0.320209
-0.256562,0.319447
-0.257161,0.318683
-0.257759,0.317917
-0.258355,0.317149
-0.258949,0.316379
-0.259542,0.315607
-0.260134,0.314833
-0.260723,0.314058
-0.261311,0.31328
-0.261898,0.3125
-0.262483,0.311719
-0.263066,0.310935
-0.263648,0.31015
-0.264227,0.309363
-0.264806,0.308573
-0.265382,0.307782
-0.265957,0.306989
-0.266531,0.306194
-0.267102,0.305397
-0.267672,0.304599
-0.268241,0.303798
-0.268807,0.302995
-0.269372,0.302191
-0.269936,0.301384
-0.270497,0.300576
-0.271057,0.299765
-0.271615,0.298953
-0.272171,0.298139
-0.272726,0.297323
-0.273279,0.296505
-0.27383,0.295685
-0.27438,0.294864
-0.274927,0.29404
-0.275473,0.293215
-0.276017,0.292387
-0.276559,0.291558
-0.2771,0.290727
-0.277639,0.289894
-0.278176,0.289059
-0.278711,0.288223
-0.279244,0.287384
-0.279776,0.286543
-0.280305,0.285701
-0.280833,0.284857
-0.281359,0.284011
-0.281883,0.283163
-0.282406,0.282313
-0.282926,0.281461
-0.283445,0.280608
-0.283961,0.279752
-0.284476,0.278895
-0.284989,0.278036
-0.2855,0.277175
-0.286009,0.276312
-0.286516,0.275448
-0.287022,0.274581
-0.287525,0.273713
-0.288026,0.272843
-0.288526,0.271971
-0.289024,0.271097
-0.289519,0.270221
-0.290013,0.269344
-0.290505,0.268464
-0.290994,0.267583
-0.291482,0.2667
-0.291968,0.265815
-0.292452,0.264929
-0.292933,0.26404
-0.293413,0.26315
-0.293891,0.262258
-0.294367,0.261364
-0.29484,0.260469
-0.295312,0.259571
-0.295782,0.258672
-0.296249,0.257771
-0.296715,0.256868
-0.297178,0.255964
-0.297639,0.255057
-0.298099,0.254149
-0.298556,0.253239
-0.299011,0.252328
-0.299464,0.251414
-0.299915,0.250499
-0.300364,0.249582
-0.300811,0.248663
-0.301255,0.247743
-0.301697,0.24682
-0.302138,0.245896
-0.302576,0.244971
-0.303012,0.244043
-0.303446,0.243114
-0.303877,0.242183
-0.304307,0.24125
-0.304734,0.240316
-0.305159,0.239379
-0.305582,0.238441
-0.306003,0.237502
-0.306421,0.23656
-0.306837,0.235617
-0.307251,0.234672
-0.307663,0.233726
-0.308072,0.232778
-0.30848,0.231828
-0.308885,0.230876
-0.309287,0.229923
-0.309688,0.228968
-0.310086,0.228011
-0.310482,0.227053
-0.310875,0.226093
-0.311267,0.225131
-0.311656,0.224167
-0.312042,0.223202
-0.312426,0.222235
-0.312808,0.221267
-0.313188,0.220297
-0.313565,0.219325
-0.31394,0.218352
-0.314313,0.217377
-0.314683,0.2164
-0.315051,0.215422
-0.315416,0.214442
-0.315779,0.21346
-0.316139,0.212477
-0.316498,0.211492
-0.316853,0.210506
-0.317207,0.209518
-0.317558,0.208528
-0.317906,0.207537
-0.318252,0.206544
-0.318595,0.205549
-0.318936,0.204553
-0.319275,0.203555
-0.319611,0.202556
-0.319945,0.201555
-0.320276,0.200553
-0.320604,0.199549
-0.32093,0.198543
-0.321254,0.197536
-0.321575,0.196528
-0.321893,0.195517
-0.322209,0.194506
-0.322523,0.193492
-0.322834,0.192478
-0.323142,0.191461
-0.323447,0.190443
-0.323751,0.189424
-0.324051,0.188403
-0.324349,0.187381
-0.324644,0.186357
-0.324937,0.185331
-0.325227,0.184304
-0.325514,0.183276
-0.325799,0.182246
-0.326081,0.181214
-0.32636,0.180181
-0.326637,0.179147
-0.326911,0.178111
-0.327183,0.177074
-0.327452,0.176035
-0.327718,0.174995
-0.327981,0.173953
-0.328242,0.17291
-0.328499,0.171866
-0.328755,0.17082
-0.329007,0.169772
-0.329257,0.168724
-0.329504,0.167673
-0.329748,0.166622
-0.329989,0.165569
-0.330228,0.164514
-0.330464,0.163459
-0.330697,0.162401
-0.330927,0.161343
-0.331154,0.160283
-0.331379,0.159222
-0.331601,0.158159
-0.33182,0.157095
-0.332036,0.15603
-0.332249,0.154963
-0.332459,0.153895
-0.332667,0.152826
-0.332871,0.151755
-0.333073,0.150683
-0.333272,0.14961
-0.333468,0.148535
-0.333661,0.147459
-0.333851,0.146382
-0.334038,0.145304
-0.334223,0.144224
-0.334404,0.143143
-0.334582,0.142061
-0.334758,0.140977
-0.33493,0.139892
-0.3351,0.138806
-0.335266,0.137719
-0.33543,0.136631
-0.33559,0.135541
-0.335748,0.13445
-0.335902,0.133358
-0.336054,0.132265
-0.336202,0.13117
-0.336347,0.130074
-0.33649,0.128977
-0.336629,0.127879
-0.336765,0.12678
-0.336898,0.12568
-0.337028,0.124578
-0.337155,0.123476
-0.337279,0.122372
-0.3374,0.121267
-0.337518,0.120161
-0.337632,0.119054
-0.337743,0.117945
-0.337852,0.116836
-0.337957,0.115726
-0.338059,0.114614
-0.338158,0.113502
-0.338253,0.112388
-0.338346,0.111273
-0.338435,0.110157
-0.338521,0.109041
-0.338604,0.107923
-0.338683,0.106804
-0.33876,0.105684
-0.338833,0.104563
-0.338903,0.103441
-0.338969,0.102318
-0.339033,0.101194
-0.339093,0.10007
-0.33915,0.0989437
-0.339204,0.097817
-0.339254,0.0966892
-0.339301,0.0955606
-0.339345,0.094431
-0.339385,0.0933005
-0.339422,0.0921691
-0.339456,0.0910368
-0.339486,0.0899036
-0.339513,0.0887694
-0.339537,0.0876345
-0.339557,0.0864986
-0.339574,0.0853619
-0.339588,0.0842244
-0.339598,0.083086
-0.339605,0.0819467
-0.339609,0.0808067
-0.339609,0.0796658
-0.339605,0.0785242
-0.339598,0.0773817
-0.339588,0.0762385
-0.339574,0.0750945
-0.339557,0.0739497
-0.339537,0.0728042
-0.339513,0.0716579
-0.339485,0.0705109
-0.339454,0.0693632
-0.33942,0.0682148
-0.339381,0.0670656
-0.33934,0.0659158
-0.339295,0.0647653
-0.339246,0.0636141
-0.339194,0.0624623
-0.339139,0.0613098
-0.339079,0.0601566
-0.339017,0.0590028
-0.33895,0.0578485
-0.338881,0.0566935
-0.338807,0.0555379
-0.33873,0.0543817
-0.338649,0.0532249
-0.338565,0.0520676
-0.338477,0.0509097
-0.338386,0.0497513
-0.338291,0.0485923
-0.338192,0.0474328
-0.33809,0.0462728
-0.337984,0.0451123
-0.337874,0.0439513
-0.337761,0.0427899
-0.337644,0.041628
-0.337523,0.0404656
-0.337399,0.0393028
-0.337271,0.0381395
-0.337139,0.0369758
-0.337004,0.0358118
-0.336865,0.0346473
-0.336722,0.0334825
-0.336575,0.0323172
-0.336425,0.0311517
-0.336271,0.0299857
-0.336113,0.0288195
-0.335951,0.0276529
-0.335786,0.026486
-0.335617,0.0253188
-0.335444,0.0241513
-0.335267,0.0229836
-0.335086,0.0218156
-0.334902,0.0206473
-0.334714,0.0194788
-0.334522,0.0183101
-0.334326,0.0171412
-0.334127,0.015972
-0.333923,0.0148027
-0.333716,0.0136333
-0.333505,0.0124636
-0.33329,0.0112938
-0.333071,0.0101239
-0.332848,0.00895391
-0.332622,0.00778378
-0.332391,0.00661356
-0.332157,0.00544326
-0.331918,0.0042729
-0.331676,0.00310248
-0.33143,0.00193204
-0.33118,0.000761563
-0.330926,-0.000408919
-0.330668,-0.0015794
-0.330406,-0.00274985
-0.33014,-0.00392028
-0.329871,-0.00509066
-0.329597,-0.00626097
-0.329319,-0.00743121
-0.329038,-0.00860137
-0.328752,-0.00977141
-0.328462,-0.0109413
-0.328169,-0.0121111
-0.327871,-0.0132808
-0.327569,-0.0144503
-0.327264,-0.0156196
-0.326954,-0.0167887
-0.326641,-0.0179576
-0.326323,-0.0191263
-0.326001,-0.0202948
-0.325675,-0.021463
-0.325346,-0.0226309
-0.325012,-0.0237986
-0.324674,-0.0249659
-0.324332,-0.026133
-0.323986,-0.0272997
-0.323636,-0.028466
-0.323281,-0.0296321
-0.322923,-0.0307977
-0.322561,-0.031963
-0.322194,-0.0331278
-0.321824,-0.0342922
-0.321449,-0.0354562
-0.32107,-0.0366197
-0.320687,-0.0377828
-0.3203,-0.0389454
-0.319909,-0.0401075
-0.319514,-0.041269
-0.319115,-0.04243
-0.318711,-0.0435905
-0.318303,-0.0447504
-0.317892,-0.0459097
-0.317476,-0.0470685
-0.317055,-0.0482266
-0.316631,-0.049384
-0.316203,-0.0505409
-0.31577,-0.051697
-0.315333,-0.0528525
-0.314892,-0.0540073
-0.314447,-0.0551613
-0.313997,-0.0563146
-0.313544,-0.0574672
-0.313086,-0.058619
-0.312624,-0.05977
-0.312158,-0.0609202
-0.311687,-0.0620696
-0.311213,-0.0632181
-0.310734,-0.0643658
-0.310251,-0.0655126
-0.309764,-0.0666586
-0.309272,-0.0678036
-0.308776,-0.0689477
-0.308277,-0.0700908
-0.307772,-0.071233
-0.307264,-0.0723742
-0.306751,-0.0735144
-0.306234,-0.0746535
-0.305713,-0.0757917
-0.305188,-0.0769288
-0.304658,-0.0780648
-0.304124,-0.0791997
-0.303586,-0.0803335
-0.303043,-0.0814662
-0.302497,-0.0825978
-0.301946,-0.0837281
-0.30139,-0.0848573
-0.300831,-0.0859853
-0.300267,-0.0871121
-0.299699,-0.0882376
-0.299126,-0.0893619
-0.29855,-0.0904849
-0.297969,-0.0916066
-0.297384,-0.0927269
-0.296794,-0.093846
-0.2962,-0.0949637
-0.295602,-0.09608
-0.295,-0.0971949
-0.294393,-0.0983084
-0.293782,-0.0994205
-0.293167,-0.100531
-0.292548,-0.10164
-0.291924,-0.102748
-0.291296,-0.103854
-0.290663,-0.104959
-0.290027,-0.106062
-0.289386,-0.107163
-0.28874,-0.108263
-0.288091,-0.109361
-0.287437,-0.110458
-0.286779,-0.111553
-0.286116,-0.112646
-0.285449,-0.113738
-0.284778,-0.114828
-0.284103,-0.115916
-0.283423,-0.117003
-0.282739,-0.118087
-0.282051,-0.11917
-0.281359,-0.120251
-0.280662,-0.12133
-0.279961,-0.122408
-0.279255,-0.123483
-0.278546,-0.124557
-0.277832,-0.125629
-0.277113,-0.126698
-0.276391,-0.127766
-0.275664,-0.128832
-0.274933,-0.129896
-0.274197,-0.130958
-0.273458,-0.132017
-0.272714,-0.133075
-0.271966,-0.134131
-0.271213,-0.135184
-0.270456,-0.136236
-0.269695,-0.137285
-0.26893,-0.138332
-0.268161,-0.139377
-0.267387,-0.140419
-0.266609,-0.14146
-0.265826,-0.142498
-0.26504,-0.143534
-0.264249,-0.144567
-0.263454,-0.145599
-0.262655,-0.146628
-0.261851,-0.147654
-0.261044,-0.148678
-0.260232,-0.1497
-0.259416,-0.150719
-0.258595,-0.151736
-0.257771,-0.152751
-0.256942,-0.153763
-0.256109,-0.154772
-0.255272,-0.155779
-0.25443,-0.156783
-0.253585,-0.157785
-0.252735,-0.158784
-0.251881,-0.159781
-0.251023,-0.160775
-0.250161,-0.161766
-0.249295,-0.162755
-0.248424,-0.16374
-0.247549,-0.164724
-0.246671,-0.165704
-0.245788,-0.166681
-0.244901,-0.167656
-0.244009,-0.168628
-0.243114,-0.169597
-0.242215,-0.170564
-0.241311,-0.171527
-0.240404,-0.172487
-0.239492,-0.173445
-0.238576,-0.1744
-0.237656,-0.175351
-0.236732,-0.1763
-0.235805,-0.177245
-0.234873,-0.178188
-0.233937,-0.179127
-0.232997,-0.180064
-0.232053,-0.180997
-0.231104,-0.181927
-0.230152,-0.182854
-0.229196,-0.183778
-0.228236,-0.184699
-0.227272,-0.185616
-0.226304,-0.186531
-0.225332,-0.187442
-0.224357,-0.188349
-0.223377,-0.189254
-0.222393,-0.190155
-0.221405,-0.191052
-0.220414,-0.191947
-0.219418,-0.192838
-0.218419,-0.193725
-0.217416,-0.194609
-0.216409,-0.19549
-0.215398,-0.196367
-0.214383,-0.197241
-0.213365,-0.198111
-0.212342,-0.198977
-0.211316,-0.19984
-0.210286,-0.2007
-0.209252,-0.201556
-0.208215,-0.202408
-0.207174,-0.203257
-0.206129,-0.204101
-0.20508,-0.204943
-0.204027,-0.20578
-0.202971,-0.206614
-0.201911,-0.207444
-0.200848,-0.20827
-0.199781,-0.209093
-0.19871,-0.209911
-0.197635,-0.210726
-0.196557,-0.211537
-0.195475,-0.212344
-0.19439,-0.213147
-0.193301,-0.213946
-0.192209,-0.214741
-0.191113,-0.215532
-0.190013,-0.21632
-0.18891,-0.217103
-0.187804,-0.217882
-0.186693,-0.218657
-0.18558,-0.219429
-0.184463,-0.220196
-0.183342,-0.220958
-0.182219,-0.221717
-0.181091,-0.222472
-0.179961,-0.223222
-0.178827,-0.223969
-0.177689,-0.224711
-0.176548,-0.225448
-0.175404,-0.226182
-0.174257,-0.226911
-0.173106,-0.227636
-0.171952,-0.228357
-0.170795,-0.229073
-0.169634,-0.229785
-0.168471,-0.230493
-0.167304,-0.231196
-0.166133,-0.231895
-0.16496,-0.232589
-0.163784,-0.233279
-0.162604,-0.233965
-0.161421,-0.234646
-0.160236,-0.235322
-0.159047,-0.235994
-0.157855,-0.236662
-0.15666,-0.237324
-0.155462,-0.237983
-0.154261,-0.238636
-0.153057,-0.239285
-0.15185,-0.23993
-0.15064,-0.24057
-0.149427,-0.241205
-0.148211,-0.241835
-0.146993,-0.242461
-0.145771,-0.243082
-0.144547,-0.243698
-0.14332,-0.24431
-0.14209,-0.244917
-0.140857,-0.245518
-0.139621,-0.246116
-0.138383,-0.246708
-0.137142,-0.247295
-0.135899,-0.247878
-0.134652,-0.248456
-0.133403,-0.249029
-0.132152,-0.249597
-0.130898,-0.25016
-0.129641,-0.250718
-0.128382,-0.251271
-0.12712,-0.251819
-0.125855,-0.252362
-0.124588,-0.2529
-0.123319,-0.253434
-0.122047,-0.253962
-0.120773,-0.254485
-0.119496,-0.255003
-0.118217,-0.255516
-0.116936,-0.256024
-0.115652,-0.256526
-0.114366,-0.257024
-0.113078,-0.257516
-0.111787,-0.258004
-0.110495,-0.258486
-0.1092,-0.258963
-0.107903,-0.259435
-0.106603,-0.259901
-0.105302,-0.260363
-0.103998,-0.260819
-0.102692,-0.26127
-0.101385,-0.261716
-0.100075,-0.262156
-0.098763,-0.262591
-0.0974492,-0.263021
-0.0961335,-0.263446
-0.0948158,-0.263865
-0.0934961,-0.264279
-0.0921746,-0.264687
-0.0908513,-0.265091
-0.089526,-0.265488
-0.088199,-0.265881
-0.0868702,-0.266268
-0.0855397,-0.26665
-0.0842074,-0.267026
-0.0828733,-0.267397
-0.0815377,-0.267762
-0.0802003,-0.268122
-0.0788613,-0.268477
-0.0775208,-0.268826
-0.0761786,-0.26917
-0.0748349,-0.269508
-0.0734897,-0.269841
-0.072143,-0.270168
-0.0707948,-0.27049
-0.0694451,-0.270806
-0.0680941,-0.271116
-0.0667417,-0.271422
-0.0653879,-0.271721
-0.0640327,-0.272015
-0.0626763,-0.272304
-0.0613186,-0.272587
-0.0599596,-0.272864
-0.0585994,-0.273136
-0.057238,-0.273402
-0.0558755,-0.273663
-0.0545118,-0.273918
-0.053147,-0.274167
-0.0517811,-0.274411
-0.0504141,-0.274649
-0.0490461,-0.274882
-0.0476771,-0.275109
-0.0463071,-0.27533
-0.0449362,-0.275546
-0.0435644,-0.275756
-0.0421916,-0.275961
-0.040818,-0.27616
-0.0394436,-0.276353
-0.0380684,-0.27654
-0.0366924,-0.276722
-0.0353156,-0.276898
-0.0339381,-0.277069
-0.0325599,-0.277233
-0.0311811,-0.277393
-0.0298016,-0.277546
-0.0284215,-0.277694
-0.0270408,-0.277836
-0.0256595,-0.277972
-0.0242778,-0.278103
-0.0228955,-0.278228
-0.0215128,-0.278347
-0.0201296,-0.278461
-0.018746,-0.278569
-0.0173621,-0.278671
-0.0159777,-0.278767
-0.0145931,-0.278858
-0.0132081,-0.278943
-0.0118229,-0.279023
-0.0104375,-0.279096
-0.00905178,-0.279164
-0.00766592,-0.279227
-0.00627991,-0.279283
-0.00489377,-0.279334
-0.00350752,-0.279379
-0.00212121,-0.279419
-0.00073485,-0.279453
0.000651523,-0.279481
0.00203788,-0.279503
0.0034242,-0.27952
0.00481045,-0.279531
0.0061966,-0.279536
0.00758262,-0.279535
0.00896849,-0.279529
0.0103542,-0.279517
0.0117397,-0.2795
0.0131249,-0.279477
0.0145099,-0.279448
0.0158945,-0.279413
0.0172789,-0.279373
0.0186629,-0.279327
0.0200465,-0.279276
0.0214297,-0.279218
0.0228125,-0.279155
0.0241948,-0.279087
0.0255767,-0.279013
0.026958,-0.278933
0.0283388,-0.278847
0.0297189,-0.278756
0.0310985,-0.278659
0.0324775,-0.278557
0.0338558,-0.278449
0.0352335,-0.278336
0.0366104,-0.278216
0.0379866,-0.278091
0.039362,-0.277961
0.0407366,-0.277825
0.0421104,-0.277683
0.0434834,-0.277536
0.0448555,-0.277384
0.0462267,-0.277225
0.0475969,-0.277061
0.0489662,-0.276892
0.0503346,-0.276717
0.0517019,-0.276537
0.0530682,-0.276351
0.0544334,-0.276159
0.0557976,-0.275962
0.0571606,-0.27576
0.0585225,-0.275552
0.0598832,-0.275338
0.0612428,-0.275119
0.0626011,-0.274895
0.0639582,-0.274665
0.065314,-0.27443
0.0666686,-0.274189
0.0680218,-0.273943
0.0693736,-0.273691
0.0707241,-0.273434
0.0720732,-0.273172
0.0734209,-0.272904
0.0747672,-0.272631
0.0761119,-0.272353
0.0774552,-0.272069
0.078797,-0.27178
0.0801372,-0.271485
0.0814758,-0.271185
0.0828129,-0.27088
0.0841483,-0.27057
0.0854821,-0.270254
0.0868142,-0.269933
0.0881446,-0.269607
0.0894733,-0.269276
0.0908003,-0.268939
0.0921255,-0.268597
0.093449,-0.26825
0.0947706,-0.267898
0.0960904,-0.26754
0.0974083,-0.267178
0.0987244,-0.26681
0.100039,-0.266437
0.101351,-0.266059
0.102661,-0.265676
0.103969,-0.265287
0.105276,-0.264894
0.10658,-0.264496
0.107882,-0.264092
0.109182,-0.263684
0.110481,-0.26327
0.111777,-0.262852
0.11307,-0.262428
0.114362,-0.261999
0.115652,-0.261566
0.116939,-0.261127
0.118224,-0.260684
0.119507,-0.260236
0.120788,-0.259782
0.122066,-0.259324
0.123342,-0.258861
0.124616,-0.258393
0.125888,-0.257921
0.127157,-0.257443
0.128424,-0.256961
0.129688,-0.256474
0.13095,-0.255982
0.132209,-0.255485
0.133466,-0.254984
0.134721,-0.254477
0.135973,-0.253966
0.137222,-0.253451
0.138469,-0.252931
0.139714,-0.252406
0.140956,-0.251876
0.142195,-0.251342
0.143432,-0.250803
0.144666,-0.250259
0.145897,-0.249711
0.147126,-0.249159
0.148352,-0.248602
0.149575,-0.24804
0.150796,-0.247474
0.152014,-0.246903
0.153229,-0.246328
0.154441,-0.245749
0.155651,-0.245164
0.156857,-0.244576
0.158061,-0.243983
0.159262,-0.243386
0.160461,-0.242784
0.161656,-0.242178
0.162849,-0.241568
0.164038,-0.240953
0.165225,-0.240335
0.166408,-0.239711
0.167589,-0.239084
0.168767,-0.238452
0.169942,-0.237817
0.171114,-0.237176
0.172282,-0.236532
0.173448,-0.235884
0.174611,-0.235231
0.17577,-0.234575
0.176927,-0.233914
0.17808,-0.233249
0.179231,-0.23258
0.180378,-0.231907
0.181522,-0.23123
0.182663,-0.230549
0.183801,-0.229864
0.184936,-0.229175
0.186067,-0.228482
0.187195,-0.227785
0.18832,-0.227084
0.189442,-0.22638
0.190561,-0.225671
0.191676,-0.224959
0.192788,-0.224242
0.193897,-0.223522
0.195002,-0.222799
0.196104,-0.222071
0.197203,-0.22134
0.198299,-0.220604
0.199391,-0.219866
0.20048,-0.219123
0.201565,-0.218377
0.202647,-0.217627
0.203726,-0.216874
0.204801,-0.216116
0.205873,-0.215356
0.206942,-0.214591
0.208007,-0.213824
0.209068,-0.213052
0.210126,-0.212277
0.211181,-0.211499
0.212232,-0.210717
0.21328,-0.209932
0.214324,-0.209143
0.215365,-0.208351
0.216402,-0.207555
0.217436,-0.206756
0.218466,-0.205954
0.219493,-0.205148
0.220516,-0.204339
0.221535,-0.203527
0.222551,-0.202712
0.223564,-0.201893
0.224572,-0.201071
0.225578,-0.200245
0.226579,-0.199417
0.227577,-0.198585
0.228572,-0.197751
0.229562,-0.196913
0.230549,-0.196072
0.231533,-0.195227
0.232513,-0.19438
0.233489,-0.19353
0.234461,-0.192677
0.23543,-0.19182
0.236395,-0.190961
0.237357,-0.190099
0.238315,-0.189233
0.239269,-0.188365
0.240219,-0.187494
0.241166,-0.18662
0.242109,-0.185743
0.243048,-0.184863
0.243983,-0.183981
0.244915,-0.183095
0.245843,-0.182207
0.246767,-0.181316
0.247688,-0.180423
0.248604,-0.179526
0.249517,-0.178627
0.250427,-0.177725
0.251332,-0.17682
0.252234,-0.175913
0.253132,-0.175003
0.254026,-0.174091
0.254916,-0.173176
0.255802,-0.172258
0.256685,-0.171338
0.257564,-0.170415
0.258439,-0.16949
0.25931,-0.168562
0.260178,-0.167632
0.261041,-0.166699
0.261901,-0.165764
0.262757,-0.164826
0.263609,-0.163886
0.264457,-0.162943
0.265301,-0.161999
0.266142,-0.161052
0.266979,-0.160102
0.267812,-0.15915
0.268641,-0.158196
0.269466,-0.15724
0.270287,-0.156281
0.271104,-0.15532
0.271918,-0.154357
0.272727,-0.153392
0.273533,-0.152425
0.274335,-0.151455
0.275133,-0.150483
0.275927,-0.149509
0.276718,-0.148533
0.277504,-0.147555
0.278286,-0.146575
0.279065,-0.145593
0.27984,-0.144609
0.280611,-0.143623
0.281377,-0.142635
0.282141,-0.141644
0.2829,-0.140652
0.283655,-0.139658
0.284406,-0.138662
0.285154,-0.137664
0.285897,-0.136665
0.286637,-0.135663
0.287373,-0.134659
0.288104,-0.133654
0.288832,-0.132647
0.289556,-0.131638
0.290277,-0.130627
0.290993,-0.129615
0.291705,-0.128601
0.292414,-0.127585
0.293118,-0.126567
0.293819,-0.125548
0.294515,-0.124527
0.295208,-0.123505
0.295897,-0.12248
0.296582,-0.121454
0.297263,-0.120427
0.29794,-0.119398
0.298614,-0.118367
0.299283,-0.117335
0.299949,-0.116302
0.30061,-0.115266
0.301268,-0.11423
0.301922,-0.113191
0.302572,-0.112152
0.303218,-0.111111
0.30386,-0.110068
0.304498,-0.109024
0.305132,-0.107979
0.305763,-0.106932
0.306389,-0.105884
0.307012,-0.104835
0.307631,-0.103784
0.308245,-0.102732
0.308856,-0.101679
0.309464,-0.100624
0.310067,-0.0995685
0.310666,-0.0985115
0.311262,-0.0974531
0.311853,-0.0963936
0.312441,-0.0953329
0.313025,-0.0942709
0.313605,-0.0932079
0.314181,-0.0921436
0.314753,-0.0910783
0.315322,-0.0900118
0.315886,-0.0889442
0.316447,-0.0878755
0.317004,-0.0868058
0.317557,-0.085735
0.318106,-0.0846632
0.318651,-0.0835903
0.319192,-0.0825165
0.31973,-0.0814416
0.320264,-0.0803658
0.320794,-0.079289
0.32132,-0.0782112
0.321842,-0.0771326
0.32236,-0.076053
0.322875,-0.0749725
0.323386,-0.0738911
0.323893,-0.0728088
0.324396,-0.0717257
0.324895,-0.0706418
0.325391,-0.069557
0.325883,-0.0684714
0.326371,-0.067385
0.326855,-0.0662979
0.327335,-0.0652099
0.327812,-0.0641212
0.328285,-0.0630318
0.328754,-0.0619416
0.329219,-0.0608508
0.32968,-0.0597592
0.330138,-0.0586669
0.330592,-0.057574
0.331042,-0.0564804
0.331489,-0.0553862
0.331931,-0.0542914
0.33237,-0.0531959
0.332805,-0.0520999
0.333237,-0.0510032
0.333665,-0.049906
0.334089,-0.0488082
0.334509,-0.0477099
0.334925,-0.0466111
0.335338,-0.0455117
0.335747,-0.0444118
0.336153,-0.0433115
0.336554,-0.0422106
0.336952,-0.0411093
0.337347,-0.0400076
0.337737,-0.0389054
0.338124,-0.0378028
0.338507,-0.0366997
0.338887,-0.0355963
0.339263,-0.0344925
0.339635,-0.0333883
0.340003,-0.0322838
0.340368,-0.0311789
